Word,aoa_Kuperman,cmu_MNphonemes,cmu_MNsyllables,fa_BCs,fa_CCs,fa_PR_scores,fa_degrees,wn_BCs,wn_CCs,wn_MNSyns,wn_NSigns,wn_PR_scores,wn_degrees
risk,7.58,4.0,1.0,0.00013454969135636243,0.14210526315789473,2.4301804919976392e-05,20,2.0811693010758836e-05,0.2761904761904762,3.8333333333333335,6,2.8074943973093122e-05,15
roach,7.15,3.0,1.0,0.000478970356221473,0.13157894736842105,6.9133684366313921e-05,20,8.952682888199332e-06,0.5833333333333334,2.2857142857142856,7,1.4863205632814201e-05,9
roar,4.79,3.0,1.0,7.492009740074778e-05,0.2727272727272727,2.449326294269172e-05,12,6.538128577588381e-05,0.4166666666666667,3.3333333333333335,9,3.468081314323211e-05,16
roast,8.5,4.0,1.0,6.320952158568767e-05,0.2597402597402597,2.9146785406506039e-05,22,3.016526999137292e-05,0.509090909090909,3.2000000000000002,5,1.8166140217883571e-05,11
robe,6.38,3.0,1.0,0.00046416945857326005,0.14624505928853754,2.412293656661066e-05,23,3.204504127604544e-05,0.3,2.25,4,8.2573364626742662e-06,5
rock,3.22,3.0,1.0,0.0017132382007633447,0.0443064182194617,0.0002481806563141767,70,5.26041420125725e-05,0.21212121212121213,2.6666666666666665,9,2.4772009388022653e-05,12
rocket,5.63,5.0,2.0,0.0004176018098519781,0.15789473684210525,2.9239893756815771e-05,20,4.7597082104933475e-09,0.4166666666666667,2.5714285714285716,7,2.1314945297536814e-05,9
rod,7.42,3.0,1.0,0.0003982145337091202,0.05847953216374269,3.25024906483817e-05,19,1.342861401262568e-05,0.2,2.1666666666666665,6,1.1560271047743082e-05,5
roll,4.47,3.0,1.0,0.0012036379015216293,0.046511627906976744,0.00010314096694164532,44,0.0005290015384391628,0.09191919191919191,2.4545454545454546,33,7.92704300416714e-05,45
roman,9.52,5.0,2.0,0.000183077243129173,0.05454545454545454,1.7410748632284048e-05,11,8.370521335695198e-09,0.4696969696969697,2.7142857142857144,7,1.4168881422050582e-05,12
romance,9.28,6.0,2.0,0.00030775373945857404,0.13846153846153847,5.2975498823267719e-05,26,6.531246507105575e-05,0.23529411764705882,2.7000000000000002,10,2.8074943973093353e-05,17
romantic,8.11,8.0,3.0,0.0005756673092462754,0.10144927536231885,1.5433403282413187e-05,24,3.446685255874493e-09,0.2,2.3999999999999999,5,2.2842613815600638e-05,6
room,4.22,3.0,1.0,0.003433012673322491,0.054136874361593465,0.00049852921539408955,89,4.029777668622087e-06,0.3333333333333333,1.6000000000000001,5,4.9544018776045862e-06,3
root,5.94,3.0,1.0,0.00017315989346010393,0.08333333333333333,3.3794197583636974e-05,16,0.00016672686556584308,0.12554112554112554,2.5714285714285716,14,3.633228043576008e-05,22
rope,5.44,3.0,1.0,0.0008778396778423373,0.0641025641025641,0.00010222761616812498,40,3.468106081631395e-05,0.5833333333333334,3.25,4,1.4863205632814517e-05,9
rose,6.11,3.0,1.0,0.0005523929033134175,0.08374384236453201,0.00015408949242152331,29,2.685542261868876e-05,0.19047619047619047,2.75,4,1.1560271047742713e-05,7
rot,7.57,3.0,1.0,0.00037708330798221884,0.16205533596837945,1.4949348652882181e-05,23,8.69309049106594e-05,0.24242424242424243,3.6000000000000001,5,2.1469074802952726e-05,12
rotten,6.95,5.0,2.0,0.0002666060609936733,0.1830065359477124,5.7013101249607532e-05,18,8.952518760330005e-06,0.5714285714285714,3.6666666666666665,3,1.3211738340279029e-05,8
rough,6.21,3.0,1.0,0.0009617081801471134,0.0613107822410148,7.5338639098209917e-05,44,0.00023052761734582554,0.09956709956709957,2.3888888888888888,18,4.1286682313371646e-05,22
round,4.75,4.0,1.0,0.0009384996337481991,0.06294326241134751,0.00022868206299671645,48,0.0005084644707074929,0.053475935828877004,2.48,25,6.1104289823777258e-05,34
route,11.4,3.0,1.0,1.9629926746640608e-07,0.3333333333333333,2.6242284899112582e-05,3,4.47642350803433e-06,0.3333333333333333,1.6000000000000001,5,4.9544018776043761e-06,3
routine,9.26,5.0,2.0,0.0005503394800201152,0.12183908045977011,2.4412780969715983e-05,30,8.868598171651797e-05,0.24175824175824176,4.5,4,2.3120542095487727e-05,14
row,7.0,2.0,1.0,0.0002159894085640652,0.07692307692307693,6.4544730765761431e-05,14,2.577765653373614e-05,0.47619047619047616,1.875,8,1.1560271047744019e-05,7
royal,7.17,4.0,2.0,0.0005188493876982023,0.0935672514619883,1.5268558770217179e-05,19,4.47642350803433e-06,0.6,1.7142857142857142,7,8.2573364626727145e-06,5
rub,6.0,3.0,1.0,0.0007083209270959502,0.06818181818181818,4.2708276099587249e-05,33,2.9009102187878313e-05,0.2777777777777778,3.0,5,1.6514672925348078e-05,9
rubber,7.62,4.0,2.0,0.0007707718780398507,0.03225806451612903,5.5972934182423365e-05,32,6.473572458512038e-05,0.13071895424836602,3.5714285714285716,7,2.9726411265623397e-05,18
rude,7.11,3.0,1.0,0.002075143558485006,0.08306010928961749,6.2631619962614927e-05,61,5.994638316032832e-05,0.2087912087912088,3.7999999999999998,5,2.312054209546241e-05,14
ruin,7.16,4.0,2.0,0.00015087923049616857,0.18947368421052632,3.2927632394409047e-05,20,4.653160387964594e-05,0.18181818181818182,2.1666666666666665,12,2.312054209548752e-05,11
rule,4.72,3.0,1.0,0.0012507614328750652,0.06765327695560254,5.0601332863524557e-05,44,0.00012281674289776897,0.07602339181286549,2.1052631578947367,19,3.4680813143232584e-05,19
rummy,11.17,4.0,2.0,0.000285712331848279,0.06666666666666667,1.3542498465527227e-05,10,3.02037142320259e-05,0.4696969696969697,5.333333333333333,3,2.1469074802952516e-05,12
rumor,9.56,4.0,2.0,0.0006016770423644961,0.11029411764705882,1.2585576052067023e-05,17,8.206393466367841e-11,0.6666666666666666,3.0,2,1.0704764523372687e-05,3
run,4.47,3.0,1.0,0.0035305198291676254,0.03881511746680286,0.00051809510470750004,89,0.0018302183168361845,0.05267778753292362,2.3508771929824563,57,0.00012716298152517228,68
runner,5.0,4.0,2.0,0.0012882539990134803,0.04946236559139785,3.31765980627763e-05,31,3.580564358884818e-05,0.17777777777777778,2.0,10,1.6514672925348106e-05,10
rush,6.7,3.0,1.0,0.00011938476213897025,0.22794117647058823,2.4740775633611216e-05,17,0.00019648696153732714,0.19770114942528735,3.25,16,5.9452822531253597e-05,30
rust,7.75,4.0,1.0,0.0004769352595356457,0.10822510822510822,1.2607771828552469e-05,22,4.660176371338781e-05,0.13333333333333333,1.875,8,1.1560271047745396e-05,6
rye,9.26,2.0,1.0,2.595751595219558e-06,0.3333333333333333,1.3106296804546191e-05,3,3.2825573865471363e-10,0.3333333333333333,2.0,3,1.8343012692980676e-05,3
sack,5.83,3.0,1.0,4.374504393886842e-05,0.09090909090909091,2.5140979923132543e-05,11,0.0003169310877153535,0.1592741935483871,3.4615384615384617,13,5.284695336110946e-05,32
sacred,8.53,6.0,2.0,0.0006727036498619559,0.13,1.7092908697675847e-05,25,4.47642350803433e-06,0.3333333333333333,1.6000000000000001,5,4.9544018776045353e-06,3
saddle,6.42,5.0,2.0,2.0984936729750558e-05,0.14285714285714285,3.3711665836079201e-05,7,2.237949149426241e-05,0.16666666666666666,1.4444444444444444,9,6.6058691701391695e-06,4
safe,5.11,3.0,1.0,0.0010637596193303078,0.06859903381642513,0.00010756413048495513,46,4.3042863982903415e-05,0.42857142857142855,2.0,7,1.1560271047741971e-05,7
safety,5.84,5.0,2.0,0.0005575812772186216,0.08262108262108261,3.5057582311964042e-05,27,3.272306629062908e-05,0.25,2.3333333333333335,6,1.32117383402779e-05,8
sail,6.47,3.0,1.0,4.451337650266885e-05,0.32967032967032966,4.7678083285729814e-05,14,2.3444699861970305e-05,0.19047619047619047,2.0,7,1.1560271047737073e-05,7
sailor,6.44,4.0,2.0,0.00020604003326563008,0.19523809523809524,1.6643143473104219e-05,21,8.370521335695198e-09,0.4,4.333333333333333,3,2.3899833739392605e-05,10
sale,6.76,3.0,1.0,0.0005217575398443305,0.16134453781512606,8.4646924108947163e-05,35,3.2825573865471363e-10,0.3333333333333333,1.6000000000000001,5,1.7120281322970526e-05,3
salmon,8.0,5.0,2.0,5.82462954212347e-06,0.2857142857142857,1.1599296449076267e-05,7,3.2825573865471363e-10,0.3333333333333333,1.6000000000000001,5,1.299970420080969e-05,3
saloon,9.0,5.0,2.0,2.8358143170847917e-05,0.39285714285714285,1.0855144573081924e-05,8,3.1329712464421835e-05,0.35555555555555557,4.333333333333333,3,1.6514672925348831e-05,10
salt,5.05,4.0,1.0,0.0006708761043726193,0.06543385490753911,0.00018204170368066699,38,1.7904216881313374e-05,0.2,1.5555555555555556,9,8.2573364626766006e-06,5
salute,7.42,5.0,2.0,0.00019687293439500086,0.17647058823529413,1.829727813937126e-05,18,3.64403197631777e-05,0.2857142857142857,1.7777777777777777,9,1.1560271047743233e-05,7
sample,7.21,6.0,2.0,0.00045479728968212264,0.1,2.3759801702158155e-05,20,8.952518760330005e-06,0.4,2.25,4,8.257336462674234e-06,5
sand,4.63,4.0,1.0,0.0003823513051301856,0.1006006006006006,0.00018090236198372477,37,2.2379819750001065e-05,0.3611111111111111,3.25,4,1.4863205632814456e-05,9
sap,7.53,3.0,1.0,6.434705585039444e-06,0.3333333333333333,1.3010530780951271e-05,7,4.033081935826513e-05,0.28888888888888886,3.0,5,1.6514672925347726e-05,10
sardine,7.74,6.0,2.0,0.00023170338018804805,0.16363636363636364,9.4188565508147295e-06,11,6.565114773094273e-10,0.3333333333333333,2.25,4,1.3043079787777737e-05,4
sash,7.67,3.0,1.0,0.0001630030415914684,0.12280701754385964,9.4188565508147295e-06,19,4.47642350803433e-06,0.6,3.5,2,8.257336462674029e-06,5
saucer,8.44,4.0,2.0,0.00022140924042925923,0.19696969696969696,4.1894225582920781e-05,12,7.377491539188124e-06,0.26666666666666666,2.5,4,9.9088037552090368e-06,6
save,5.44,3.0,1.0,0.0007933730082072006,0.05832147937411095,9.3443939856848617e-05,38,0.00012142270640789441,0.07602339181286549,2.5833333333333335,12,3.1377878558160197e-05,19
savior,6.68,5.0,2.0,0.00024646179906569177,0.23076923076923078,3.0273679517936473e-05,14,1.3130229546188545e-09,0.8444444444444444,7.0,2,1.539492530413407e-05,10
say,3.42,2.0,1.0,0.0005417608229224008,0.13257575757575757,9.9304631894841475e-05,33,3.956410719600302e-05,0.19230769230769232,2.1666666666666665,12,2.3120542095487628e-05,13
scale,8.85,4.0,1.0,0.0003147671565426849,0.1437908496732026,3.1560138948999262e-05,18,4.6043369521848646e-05,0.07575757575757576,1.6666666666666667,18,1.9817607510418582e-05,12
scallop,11.26,6.0,2.0,1.3279101628696697e-05,0.4909090909090909,1.0275436961727597e-05,11,2.9543016478924225e-09,0.42857142857142855,2.6666666666666665,9,2.6942950425275801e-05,7
scar,5.68,4.0,1.0,0.000743282137425028,0.16009852216748768,3.3999462661398041e-05,29,2.299471221223354e-05,0.3333333333333333,3.6666666666666665,3,1.321173834027872e-05,7
scare,4.22,4.0,1.0,0.00037604228563965146,0.09195402298850575,9.670018312689736e-05,30,2.34372709487051e-05,0.3787878787878788,4.0,4,1.9817607510417901e-05,12
scatter,7.95,5.0,2.0,3.4460903521111698e-06,0.16666666666666666,1.276400730414251e-05,4,5.29063698115981e-05,0.32727272727272727,3.25,8,2.972641126562665e-05,11
scene,8.17,3.0,1.0,0.00022556137408150285,0.08496732026143791,1.7141023027103062e-05,18,5.5357972275116895e-05,0.19696969696969696,2.2999999999999998,10,2.1469074802953095e-05,12
scent,5.94,4.0,1.0,2.037779042798489e-05,0.34065934065934067,6.2383650912896149e-05,14,6.793211398916461e-05,0.2727272727272727,3.1666666666666665,6,2.1469074802952929e-05,11
scheme,9.65,4.0,1.0,0.0007080599773403415,0.0661764705882353,1.4546576134286698e-05,17,2.685937591503949e-05,0.10714285714285714,2.2857142857142856,7,1.486320563281407e-05,8
school,3.89,4.0,1.0,0.013894484014025231,0.03080738495453293,0.00077035845465333035,191,3.1330861359507124e-05,0.24444444444444444,2.0,10,1.6514672925347696e-05,10
scissors,4.5,5.0,2.0,3.484761817218175e-05,0.35555555555555557,3.1404499171733814e-05,10,6.565114773094273e-10,0.6,2.6666666666666665,3,1.2104121592017032e-05,5
scold,8.53,5.0,1.0,0.0002992202959326057,0.15441176470588236,1.6334673849789288e-05,17,5.162247895958558e-05,0.6061538461538462,9.6666666666666661,3,4.2938149605906427e-05,26
scoop,5.14,4.0,1.0,0.00014276163485851283,0.1282051282051282,9.4188565508147295e-06,13,0.00014758510555517746,0.19298245614035087,3.375,8,3.1377878558159025e-05,19
score,5.83,4.0,1.0,0.0003619028907339326,0.09486166007905138,5.2505140259015e-05,23,9.341408685676825e-05,0.08791208791208792,2.0,18,2.972641126562459e-05,14
scotch,11.83,4.0,1.0,9.09267487736444e-05,0.4380952380952381,2.8219830321018351e-05,15,7.41520427876197e-05,0.23809523809523808,4.5,6,3.4680813143231215e-05,21
scout,6.94,4.0,1.0,0.0001443819887546644,0.03296703296703297,7.7273438723946539e-05,14,3.09842646340307e-05,0.3484848484848485,3.3999999999999999,5,1.9817607510417843e-05,12
scramble,8.83,8.0,2.0,0.0002399266889867003,0.06060606060606061,1.5869954247368477e-05,12,6.934442331122225e-05,0.25757575757575757,2.7142857142857144,7,1.9817607510417362e-05,12
scrap,7.68,5.0,1.0,0.00044960134435351266,0.1,1.1202655335885463e-05,20,0.0001207567698840062,0.18681318681318682,3.1428571428571428,7,2.4772009388023073e-05,14
scrape,6.21,5.0,1.0,1.5005942431392977e-05,0.26666666666666666,3.5420962139047249e-05,6,7.180672133209126e-05,0.15384615384615385,2.8999999999999999,10,3.1377878558161586e-05,14
scratch,5.61,5.0,1.0,0.0004899423977902713,0.0962566844919786,9.1260908870172255e-05,34,0.0008577915519446623,0.14078374455732948,4.4117647058823533,17,9.5785102967017432e-05,53
scream,4.2,5.0,1.0,0.0004249453860609166,0.1737891737891738,0.0001777563913781263,27,0.00010668395354372119,0.30994152046783624,5.166666666666667,6,4.1286682313373035e-05,19
screen,5.84,5.0,1.0,0.0002488329845824413,0.05789473684210526,4.1965736523547916e-05,20,8.91841225248886e-05,0.058823529411764705,2.125,16,2.9726411265625071e-05,17
screw,6.65,4.0,1.0,0.00017861045885545924,0.09941520467836257,4.2540308219685007e-05,19,0.00016652657158142218,0.35353535353535354,5.7000000000000002,10,7.7618962749138117e-05,45
scribble,5.67,7.0,2.0,0.0009281007565616544,0.0784313725490196,3.296055034004793e-05,18,1.3428285756887026e-05,0.4,2.75,4,1.1560271047743675e-05,5
script,9.79,6.0,1.0,2.970178439681765e-06,0.16666666666666666,1.3978686550059778e-05,4,3.412466119702808e-06,0.3333333333333333,2.0,4,6.6058691701395634e-06,4
scrub,8.7,5.0,1.0,0.0003555596615732383,0.16017316017316016,1.519648842746794e-05,22,9.118838374708436e-05,0.1388888888888889,2.5,6,1.4863205632811766e-05,9
sculpture,7.47,7.0,2.0,0.0002919894851760923,0.14492753623188406,1.870972161144919e-05,24,1.0850405005043932e-06,0.3333333333333333,2.0,4,6.6058691701382463e-06,3
seal,5.42,3.0,1.0,0.0006276873339892629,0.0928030303030303,3.1395706490914795e-05,33,3.275104995205602e-05,0.03571428571428571,1.5333333333333334,15,1.3211738340278463e-05,8
seam,7.6,3.0,1.0,2.1771462100405537e-05,0.3516483516483517,1.669003064042173e-05,14,1.444458079137244e-05,0.6666666666666666,2.5,4,9.9088037552079797e-06,6
search,8.72,3.0,1.0,0.0002151457919371276,0.11428571428571428,5.2107803729955976e-05,21,1.8763537470167442e-05,0.10714285714285714,1.8888888888888888,9,1.3211738340278707e-05,8
season,6.05,5.0,2.0,0.00029173738257104155,0.1,2.9965746500132568e-05,16,2.7493419983073664e-05,0.2,2.0,6,9.9088037552090808e-06,6
seat,4.58,3.0,1.0,0.00031860619677451295,0.11396011396011396,5.7880321145791785e-05,27,0.00011620099846082699,0.7137096774193549,3.0,16,5.2846953361115274e-05,32
secluded,11.1,8.0,3.0,0.0001574153545576585,0.13970588235294118,1.4021105862794601e-05,17,6.059690658009066e-05,0.4,3.5,2,8.2573364626747982e-06,5
second,4.68,5.5,2.0,0.00019041355434843432,0.09090909090909091,5.9927666793868639e-05,22,0.00026932286578510226,0.08421052631578947,2.4666666666666668,15,3.633228043576725e-05,20
secret,5.39,6.0,2.0,0.0013267218799502924,0.061170212765957445,6.0455961560451173e-05,48,0.00015609281831517995,0.16600790513833993,2.6428571428571428,14,3.7983747728303704e-05,23
secretary,7.75,9.0,4.0,0.00021448819243567683,0.18,3.1623764862381369e-05,25,1.7904216881313374e-05,0.3,2.25,4,8.2573364626748727e-06,5
section,6.78,6.0,2.0,0.0002801061689654378,0.11067193675889328,3.4382571896112902e-05,23,2.876461911702649e-05,0.05555555555555555,1.6666666666666667,15,1.6514672925348471e-05,9
secure,8.42,6.0,2.0,0.0002608625500107068,0.1476923076923077,4.3255499236670807e-05,26,0.00032742786714928877,0.10952380952380952,2.9090909090909092,11,3.4680813143225943e-05,21
security,8.06,9.0,4.0,0.00020590945778673557,0.10952380952380952,3.4756431591275702e-05,21,5.1294350787253676e-05,0.047619047619047616,1.8888888888888888,9,1.3211738340282385e-05,7
sedative,11.85,7.0,3.0,0.000390204987424127,0.24444444444444444,9.4188565508147295e-06,10,5.908603295784845e-09,0.5,5.5,2,1.491121430879515e-05,9
see,3.06,2.0,1.0,0.0016679706101578944,0.08566895822316235,0.00027123478569178027,62,0.0008300932764978546,0.0957372466806429,3.3999999999999999,25,9.9088037552089311e-05,54
seed,4.72,3.0,1.0,0.00015736402282257446,0.13450292397660818,6.4526067847529094e-05,19,2.0818847406395942e-05,0.3055555555555556,1.6923076923076923,13,1.4863205632813338e-05,9
seek,6.94,3.0,1.0,2.5200148877256727e-05,0.25,3.410274847980825e-05,9,3.396924973265466e-06,0.4666666666666667,2.0,6,9.9088037552088945e-06,6
seize,10.15,3.0,1.0,0.00036494149737503,0.10294117647058823,1.4258576683374317e-05,17,2.3596842108717315e-05,0.1619047619047619,3.0,8,2.6423476680556919e-05,15
select,8.0,6.0,2.0,0.00021265101512840727,0.2222222222222222,2.5192792579746556e-05,9,5.231207721336958e-05,0.32142857142857145,3.6666666666666665,3,1.3211738340278392e-05,8
selection,7.21,8.0,3.0,0.0001511995663086751,0.10256410256410256,1.3403104956666605e-05,13,2.3238195772446702e-05,0.25,3.2000000000000002,5,1.8166140217882832e-05,9
sell,7.05,3.0,1.0,0.0009391930876779721,0.13118279569892474,5.7913714819341942e-05,31,5.882575962463534e-06,0.3333333333333333,1.3333333333333333,9,4.9544018776045946e-06,3
send,5.68,4.0,1.0,0.0006240500741546811,0.1631578947368421,2.5405862801559607e-05,20,0.0001944662259325432,0.1437908496732026,3.375,8,3.137787855815893e-05,18
sense,7.32,4.0,1.0,0.000517601973869917,0.08,8.8591155380182183e-05,26,4.807783858933673e-05,0.23076923076923078,2.4444444444444446,9,2.1469074802954243e-05,13
sensitive,8.19,8.0,3.0,0.0002714968746091675,0.1225071225071225,2.9871313821180125e-05,27,2.9900723358274994e-05,0.26666666666666666,2.0,6,9.9088037552069616e-06,6
sentence,5.84,7.0,2.0,0.0009223164316527406,0.09848484848484848,7.9027243455233513e-05,33,2.2047987700560596e-05,0.23809523809523808,2.75,4,1.1560271047744434e-05,7
separate,6.63,6.0,2.6666666666666665,0.0003407790945816216,0.10826210826210826,6.701999298898767e-05,27,0.00024482241374887865,0.13012477718360071,3.4210526315789473,19,7.5967495456601825e-05,34
sergeant,9.0,7.0,2.0,0.00028286463516141784,0.2857142857142857,2.9847441877449969e-05,22,4.923836079820704e-10,0.5,2.3333333333333335,3,1.5386529136515282e-05,4
serial,10.42,6.0,3.0,4.056477172803716e-05,0.10714285714285714,1.3012203101637373e-05,8,1.79043810091827e-05,0.2857142857142857,2.5,6,1.4863205632790733e-05,8
serious,6.58,6.0,3.0,0.00035222541167515903,0.06,1.9540033990657046e-05,25,4.68398145680285e-05,0.42857142857142855,2.3333333333333335,6,1.3211738340276692e-05,8
servant,7.89,6.0,2.0,0.00010013413854493797,0.2,1.5832175031936942e-05,16,8.952518760330005e-06,0.3333333333333333,2.5,2,4.9544018776052045e-06,3
service,8.0,5.0,2.0,0.000673763702386685,0.07459677419354839,6.217672864877189e-05,32,4.2028462051698705e-05,0.06593406593406594,1.8888888888888888,18,2.6423476680557962e-05,14
session,9.89,5.0,2.0,7.791728428487036e-05,0.18681318681318682,1.9165458944669256e-05,14,1.9695344319282817e-09,0.4,2.25,4,1.2541037349204151e-05,5
set,6.0,3.0,1.0,0.001196371641534625,0.032388663967611336,6.8978490151325034e-05,39,0.0009373905313382728,0.04149620105201637,2.4888888888888889,45,0.00011064830859982896,59
severe,9.05,5.0,2.0,0.00026741853989568996,0.1645021645021645,1.384342300766824e-05,22,0.00021229022080125975,0.20512820512820512,3.1666666666666665,6,2.1469074802951072e-05,13
sew,6.05,2.0,1.0,0.000328959537247945,0.14616755793226383,7.4374761952835343e-05,34,4.15755644511992e-06,0.4,3.5,2,8.2573364626741053e-06,5
sex,9.79,4.0,1.0,0.006762418726153917,0.030798703212496316,0.00043864996950705552,117,3.133053310376847e-05,0.2222222222222222,2.6666666666666665,6,1.6514672925347984e-05,10
shack,6.15,3.0,1.0,0.0003660783638581199,0.12418300653594772,1.7882630690441166e-05,18,4.476914477362815e-05,0.32142857142857145,3.6666666666666665,3,1.3211738340276928e-05,8
shade,6.37,3.0,1.0,0.0001261620767736346,0.13970588235294118,0.00011441000148545725,17,8.846614244979013e-05,0.1437908496732026,2.3846153846153846,13,2.9726411265625138e-05,18
shadow,5.0,4.0,2.0,0.0004136256754524594,0.09473684210526316,2.609066687241094e-05,20,0.00017565532958448474,0.15,2.3333333333333335,12,2.6423476680557264e-05,16
shake,5.26,3.0,1.0,0.000793485195407145,0.05105105105105105,7.873882979080824e-05,37,0.00010577548859271782,0.07509881422924901,2.5333333333333332,15,3.7983747728300574e-05,23
shame,6.55,3.0,1.0,0.0001530697856784541,0.15810276679841898,3.328256617783149e-05,23,7.642712131576866e-05,0.4666666666666667,2.0,7,1.1560271047742649e-05,6
shape,4.47,3.0,1.0,0.0008160162474284479,0.11428571428571428,0.00010526745485105453,36,0.00012631463332218865,0.2830687830687831,4.1818181818181817,11,5.7801355238718959e-05,28
share,4.84,3.0,1.0,0.0007558448359241559,0.1111111111111111,3.6810040759790123e-05,27,6.070178253603465e-05,0.16666666666666666,2.5,10,2.4772009388023215e-05,13
sharp,6.11,4.0,1.0,0.0010456013758342374,0.07482993197278912,0.00015189145160463707,49,0.00023259251884318396,0.18421052631578946,2.3999999999999999,15,3.4680813143227136e-05,20
shed,7.33,3.0,1.0,0.0007464610065569738,0.055384615384615386,1.5836997191721926e-05,26,5.702310101126654e-05,0.2857142857142857,3.6666666666666665,6,2.6423476680556756e-05,15
sheet,5.33,3.0,1.0,0.0001517523191687534,0.13333333333333333,9.0100236966475164e-05,15,6.541808532900873e-05,0.12087912087912088,2.3999999999999999,10,2.3120542095463434e-05,14
shell,5.22,3.0,1.0,0.0008430461337612729,0.07954545454545454,5.1375404370983511e-05,33,0.000179938779641026,0.125,1.9444444444444444,18,2.8074943973092262e-05,16
shield,6.5,4.0,1.0,0.00024702936265127496,0.06535947712418301,2.234169986489961e-05,18,1.4325393372084561e-05,0.19047619047619047,2.3999999999999999,5,1.1560271047743775e-05,7
shift,9.17,4.0,1.0,6.167146897270609e-05,0.23636363636363636,2.3352833256932538e-05,11,0.00043855267454891806,0.06854838709677419,2.5217391304347827,23,5.7801355238718586e-05,32
shine,5.79,3.0,1.0,0.0005148318854590885,0.08712121212121213,0.00028241891643527244,33,0.0002745209946224663,0.16339869281045752,3.0,11,3.6332280435721781e-05,18
shiny,4.32,4.0,2.0,0.0005914028757047768,0.13157894736842105,1.0766231284302506e-05,20,2.5793187564827685e-05,0.5357142857142857,4.333333333333333,3,1.651467292534509e-05,8
ship,5.33,3.0,1.0,0.001080673592379075,0.08417508417508418,0.0001305620064211527,55,1.6635008757375191e-06,0.3333333333333333,1.5,6,4.9544018776042558e-06,3
shit,6.53,3.0,1.0,4.6105088685703516e-05,0.05555555555555555,4.416494371686589e-05,9,0.0006138395820321907,0.138763197586727,7.75,8,8.9179233796883174e-05,52
shiver,7.5,4.0,2.0,0.0002015927486813585,0.2777777777777778,5.7371021423253447e-05,9,7.631685147969636e-06,0.5,4.0,4,1.9817607510416542e-05,9
shock,7.53,3.0,1.0,0.0009306256360324264,0.06613756613756613,2.7687438781393429e-05,28,0.00014581136502085738,0.10144927536231885,2.4117647058823528,17,3.9635215020832e-05,24
shoe,2.6,2.0,1.0,0.0006758431589216536,0.044096728307254626,0.00016472532991973455,38,4.4764235080343304e-06,0.3333333333333333,1.6000000000000001,5,4.9544018776045133e-06,3
shoot,5.53,3.0,1.0,0.00041339162963374606,0.15913978494623657,8.1768440307605799e-05,31,0.0005758292855957692,0.12315270935960591,2.4090909090909092,22,5.1195486068577925e-05,29
shop,5.78,3.0,1.0,0.0009679547093062534,0.09365079365079365,9.0967636785288899e-05,36,9.593521161985583e-05,0.2982456140350877,3.7142857142857144,7,3.1377878558161674e-05,19
short,4.32,4.0,1.0,0.001115552600216966,0.05689900426742532,0.00025190371782367137,38,0.0002522397193616584,0.05138339920948617,2.0,23,3.7983747728300804e-05,23
shorts,3.95,5.0,1.0,0.0003531455789906422,0.20476190476190476,6.6663306945468698e-05,21,3.61081312520185e-09,0.4666666666666667,4.0,2,1.0729326445259989e-05,6
shot,5.84,3.0,1.0,0.0005131685729405607,0.12433862433862433,6.2250597645680634e-05,28,0.00027830501787638105,0.09,2.3888888888888888,18,4.1286682313367641e-05,25
shoulder,4.5,5.0,2.0,0.000533128224830637,0.082010582010582,6.1896199349594712e-05,28,3.2825573865471363e-10,0.3333333333333333,1.375,8,2.1529804217910186e-05,3
shout,4.72,3.0,1.0,6.134041734181473e-05,0.3181818181818182,0.0001192030344270492,12,3.438623797957345e-05,0.39166666666666666,5.2000000000000002,5,3.4680813143232828e-05,16
shove,6.7,3.0,1.0,9.754153527311436e-06,0.1,2.7861628636735843e-05,5,8.952518760330005e-06,0.5,2.0,4,6.6058691701385893e-06,4
shovel,6.28,5.0,2.0,0.00010176817413362707,0.21052631578947367,5.2117656390616891e-05,19,9.847672159641408e-10,0.4,2.0,5,1.0194457379259356e-05,5
show,6.21,2.0,1.0,0.0035505562861648495,0.03967168262653899,0.00019451552910374815,86,0.00018181417241931714,0.1,2.6875,16,4.4589616898438843e-05,25
shower,4.72,3.0,2.0,0.0004886426287164577,0.1431451612903226,8.8278630128210065e-05,32,3.580630010032549e-05,0.047619047619047616,1.6363636363636365,11,1.1560271047744292e-05,7
shred,9.28,4.0,1.0,2.4658402015942993e-06,0.3333333333333333,1.0881053807911245e-05,3,4.475208961801307e-05,0.38461538461538464,5.666666666666667,3,2.3120542095488197e-05,14
shrimp,7.11,5.0,1.0,0.0002072492435395094,0.19883040935672514,3.0112055542445469e-05,19,5.416219687802775e-09,0.5,2.0,4,7.2388127242858542e-06,4
shrink,7.06,5.0,1.0,0.0005120495337047038,0.0915032679738562,1.8093800931650644e-05,18,7.17836695606249e-05,0.2857142857142857,3.5,6,2.4772009388023137e-05,14
shun,11.33,3.0,1.0,0.0004953150459052089,0.13043478260869565,1.1656834910277743e-05,24,4.47642350803433e-06,0.7142857142857143,4.5,2,1.1560271047743562e-05,7
shut,4.89,3.0,1.0,5.2425845741960386e-05,0.2,0.0001049035179636572,11,4.851627443402549e-05,0.26666666666666666,2.6000000000000001,5,1.3211738340277548e-05,6
sick,4.05,3.0,1.0,0.00298341748840131,0.06544566544566545,0.00038909230149455952,91,0.0005594480413613136,0.2311265969802555,5.666666666666667,9,6.936162628646426e-05,42
