Word,aoa_Kuperman,cmu_MNphonemes,cmu_MNsyllables,fa_BCs,fa_CCs,fa_PR_scores,wn_BCs,wn_CCs,wn_MNSyns,wn_NSigns,wn_PR_scores,wn_degrees
base,6.42,3.0,1.0,0.0002965674127637668,0.06190476190476191,5.3462120815972255e-05,0.0004944022255150468,0.06970128022759602,2.4333333333333331,30,7.1013093578994332e-05,43.0
basic,9.14,5.0,2.0,0.0002605831496977685,0.09523809523809523,5.0762371619174587e-05,7.71400985838577e-09,0.16666666666666666,1.6666666666666667,6,1.386729418499112e-05,4.0
basket,5.67,6.0,2.0,0.0004488670407428884,0.042735042735042736,7.8949987743064863e-05,1.3428778140495008e-05,0.1,2.25,4,8.2573364626755147e-06,5.0
bass,8.63,3.0,1.0,0.00014019200303340347,0.20261437908496732,7.0075311387093366e-05,2.238031213360905e-05,0.06666666666666667,1.7777777777777777,9,1.1560271047743116e-05,7.0
bat,4.85,3.0,1.0,0.00032754230788740264,0.12121212121212122,0.000673610383986477,2.8761405402525367e-05,0.2,2.1000000000000001,10,1.8166140217879783e-05,11.0
bath,3.23,3.0,1.0,0.00029036758925209404,0.23550724637681159,0.00050985179244758256,3.58033457986776e-05,0.3,1.7142857142857142,7,8.2573364626752132e-06,5.0
bathroom,3.0,6.0,2.0,0.00026035634390530706,0.12413793103448276,0.00015040742286468532,4.02759943657174e-05,0.7142857142857143,4.5,2,1.156027104774467e-05,7.0
battery,5.58,5.0,3.0,0.00033200628559904195,0.09523809523809523,4.0748638366330767e-05,1.3428778140495008e-05,0.2857142857142857,2.0,7,1.1560271047743779e-05,7.0
battle,6.95,5.0,2.0,0.0002635104394173998,0.14855072463768115,6.5681999540872498e-05,1.1704692805455263e-06,0.6,2.75,4,1.1560271047743843e-05,7.0
bay,8.67,2.0,1.0,0.0001677201226481145,0.2222222222222222,3.8736199188179165e-05,2.6855094362950104e-05,0.2857142857142857,1.7,10,1.1560271047744087e-05,7.0
be,5.11,2.0,1.0,0.0008980570403524647,0.058712121212121215,6.6032378157666741e-05,0.00017240606092129118,0.12087912087912088,2.0,14,2.3120542095486832e-05,14.0
bead,5.63,3.0,1.0,0.00047188591283212896,0.09473684210526316,2.2763566682050377e-05,3.580219690359231e-05,0.4,1.8333333333333333,6,8.2573364626741002e-06,5.0
beam,8.78,3.0,1.0,0.00013808379615608865,0.10989010989010989,5.9222762940571759e-05,0.00012380925196077205,0.23529411764705882,2.6923076923076925,13,3.633228043574932e-05,22.0
bean,3.42,3.0,1.0,0.00024378031061689733,0.0735930735930736,0.00012898431953006591,4.431452471838634e-09,0.47619047619047616,2.3999999999999999,5,1.9320750776925212e-05,7.0
bear,3.58,3.0,1.0,0.0008091365821041492,0.09390243902439024,0.00022860738841081065,0.00024001277039546615,0.18181818181818182,3.5333333333333332,15,6.2755757116322224e-05,38.0
beard,4.84,4.0,1.0,0.00013720301965865897,0.13333333333333333,8.0852305820841407e-05,3.2825573865471363e-10,0.3333333333333333,1.5,6,1.3305375199662706e-05,3.0
beast,5.74,4.0,1.0,7.688547811862623e-05,0.24175824175824176,0.00010664348320762253,1.359316543544358e-05,0.5714285714285714,5.5,2,1.4863205632814123e-05,9.0
beat,6.15,3.0,1.0,0.0005287480910513571,0.13068181818181818,0.00020993839178905252,0.0011207273442061445,0.09586466165413533,2.7058823529411766,34,9.5785102967018868e-05,58.0
beauty,5.05,5.0,2.0,0.0008571123549300698,0.07308970099667775,0.00019768510855480795,4.47642350803433e-06,0.8181818181818182,4.666666666666667,3,1.816614021788252e-05,11.0
beaver,5.21,4.0,2.0,0.0002056246125018874,0.11764705882352941,3.691216568498479e-05,3.133053310376847e-05,0.38181818181818183,2.375,8,1.8166140217886908e-05,11.0
become,5.85,5.0,2.0,0.00017105841988094387,0.0935672514619883,2.2575237891587302e-05,1.0676248945935781e-05,0.3333333333333333,2.0,4,6.6058691701392212e-06,4.0
bed,2.89,3.0,1.0,0.0018227837591834422,0.07033315705975675,0.0008861588580425996,6.765191317858315e-05,0.49523809523809526,3.7692307692307692,13,5.9452822531252777e-05,36.0
beef,6.58,3.0,1.0,0.00011157002503971905,0.15217391304347827,0.00015255996457135256,2.0074687378600804e-05,0.5333333333333333,4.25,4,2.1469074802953661e-05,13.0
beet,6.56,3.0,1.0,3.737469908401069e-05,0.3181818181818182,2.1260535117793789e-05,6.565114773094273e-10,0.3333333333333333,2.5,2,7.4997436124344633e-06,3.0
beg,5.78,3.0,1.0,0.00043368232664823603,0.13043478260869565,6.7642547387485573e-05,8.952518760330005e-06,0.3333333333333333,2.0,4,6.6058691701395261e-06,4.0
beggar,7.63,4.0,2.0,0.00021268332729468256,0.26373626373626374,2.0765334794147316e-05,6.565114773094273e-10,0.3333333333333333,2.0,3,1.1457508753903791e-05,3.0
begin,4.84,5.0,2.0,7.006121636992922e-05,0.21978021978021978,0.00099319594828835376,5.41985228624749e-06,0.6388888888888888,2.2727272727272729,11,2.3120542095487046e-05,14.0
beginner,6.7,6.0,3.0,8.00975874545643e-05,0.16666666666666666,4.5998125130435557e-05,7.741644679564736e-06,0.42857142857142855,4.5,2,1.1560271047743897e-05,7.0
beginning,5.4,7.0,3.0,0.0003388505202602898,0.06878306878306878,0.00011075273599125199,4.571485820032927e-05,0.5384615384615384,3.6666666666666665,6,2.6423476680555618e-05,16.0
behavior,7.05,7.0,3.0,0.0005669638335750119,0.11290322580645161,4.6229825311878159e-05,1.641278693273568e-10,0.8,3.5,4,1.6514672925347096e-05,10.0
believe,5.78,5.0,2.0,0.0005072411598564216,0.12096774193548387,5.4451748079327018e-05,7.312945311602067e-06,0.5,1.8,5,6.6058691701393567e-06,4.0
bell,3.89,3.0,1.0,0.000387246064191626,0.08571428571428572,0.00028603122396132666,6.26536804534172e-05,0.06593406593406594,2.2727272727272729,11,2.3120542095490888e-05,14.0
belly,4.05,4.0,2.0,0.00011801592545413095,0.09090909090909091,0.0001239621727864323,8.952682888199332e-06,0.3,1.8333333333333333,6,8.2573364626742933e-06,5.0
belt,4.62,4.0,1.0,0.00021416392204242417,0.11578947368421053,9.4974023799194267e-05,2.1181404756349245e-05,0.23636363636363636,2.2000000000000002,10,1.9817607510418365e-05,12.0
bench,4.21,4.0,1.0,0.00017349933918468126,0.13725490196078433,7.8664611423141898e-05,2.2379819750001065e-05,0.16666666666666666,1.4444444444444444,9,6.6058691701405756e-06,4.0
bend,5.56,4.0,1.0,0.00044515870572900293,0.0735632183908046,0.00011673794608986681,0.00015399171477810253,0.1568627450980392,2.8333333333333335,12,3.6332280435761083e-05,22.0
benefit,9.17,7.0,3.0,0.00029129517843684013,0.1286549707602339,2.312197865757992e-05,4.596613630503961e-05,0.16666666666666666,1.8,5,6.6058691701393737e-06,4.0
bet,7.0,3.0,1.0,0.00015324121756105045,0.15384615384615385,5.443993833845644e-05,3.866754061091693e-05,0.3888888888888889,3.3999999999999999,5,1.9817607510418074e-05,12.0
betray,9.39,5.0,2.0,4.661926520313386e-05,0.2948717948717949,2.6373742611315736e-05,9.018575161787114e-05,0.28104575163398693,4.0,6,2.9726411265627276e-05,18.0
bias,10.71,4.0,2.0,7.099741438303944e-05,0.10989010989010989,3.6812523743041259e-05,4.027730738867202e-05,0.16666666666666666,1.8,5,6.6058691701402732e-06,4.0
big,2.89,3.0,1.0,0.00680238830832754,0.025456484073037453,0.0045861296639065526,0.0002003342193266849,0.15630252100840336,3.3529411764705883,17,6.6058691701387326e-05,40.0
bike,4.79,3.0,1.0,0.0005984497585814424,0.1032258064516129,0.00019811514593528421,5.107301002761338e-07,0.7,3.6666666666666665,3,1.321173834027851e-05,8.0
bird,3.52,3.0,1.0,0.004593971104201579,0.0399452804377565,0.0011318290910606039,5.157284989784142e-05,0.2679738562091503,4.0,6,2.9726411265628012e-05,18.0
birth,5.21,3.0,1.0,0.00028832698875418046,0.1,0.00010347512545512825,4.3728917380531e-05,0.21818181818181817,2.8333333333333335,6,1.8166140217882117e-05,11.0
bit,6.47,3.0,1.0,0.00021131695105265755,0.13970588235294118,3.1872136612043424e-05,0.00041908095637474,0.14705882352941177,2.5454545454545454,11,2.8074943973092255e-05,17.0
bite,3.58,3.0,1.0,0.0015379141863622204,0.07801418439716312,0.00042659784253643436,0.00019639992457531365,0.10256410256410256,2.2307692307692308,13,2.6423476680557935e-05,16.0
bitter,8.81,4.0,2.0,6.642185027833584e-05,0.2878787878787879,0.00017881924042945506,4.340006435482963e-05,0.4,2.4166666666666665,12,2.8074943973092421e-05,17.0
black,3.56,4.0,1.0,0.009108432789831537,0.02401526203568623,0.0047017324496433539,0.000509419362431906,0.06342780026990553,2.8181818181818183,22,6.6058691701399009e-05,40.0
blade,6.72,4.0,1.0,0.00012644009913425098,0.16339869281045752,0.00018397929274506833,1.5981236647766912e-05,0.3,1.5555555555555556,9,8.2573364626744373e-06,5.0
blame,6.48,4.0,1.0,0.0003936933401861503,0.10507246376811594,5.1808235749530103e-05,0.00018368686986831837,0.37254901960784315,4.0,6,2.9726411265628256e-05,18.0
blank,6.05,5.0,1.0,0.0003263203303080599,0.09090909090909091,7.9470522596240394e-05,9.740215806662942e-05,0.09523809523809523,1.875,8,1.1560271047744453e-05,7.0
blanket,3.61,7.0,2.0,0.0001962077674468106,0.1422924901185771,0.00012109340006949447,0.00010238390781560807,0.6545454545454545,2.8333333333333335,6,1.8166140217883798e-05,11.0
blast,7.06,5.0,1.0,0.00016040677241422333,0.23391812865497075,3.1794520931227965e-05,0.0004995437886217418,0.09523809523809523,2.375,16,3.6332280435765935e-05,22.0
blaze,7.47,4.0,1.0,2.1790278190915528e-05,0.47619047619047616,2.4050816012709784e-05,2.5237860076970668e-05,0.06666666666666667,1.7,10,1.1560271047745298e-05,7.0
bleach,8.0,4.0,1.0,0.00011854793430674201,0.26900584795321636,6.7947652670948759e-05,4.923836079820705e-09,0.6153846153846154,3.6000000000000001,5,9.9053562137710968e-06,13.0
blend,10.17,5.0,1.0,0.00011706401469638316,0.19047619047619047,5.8307556759016273e-05,0.00012682456663282458,0.32679738562091504,4.0,6,2.9726411265629048e-05,18.0
bless,5.33,4.0,1.0,0.00016849392504934602,0.22875816993464052,3.5129971354168909e-05,3.5451042557984387e-06,0.5,2.0,4,6.6058691701392737e-06,4.0
blessing,7.63,6.0,2.0,0.00019746525694562295,0.14736842105263157,2.1544688615845575e-05,3.889062304013574e-05,0.13333333333333333,2.3999999999999999,5,1.1560271047744126e-05,7.0
block,4.79,4.0,1.0,0.0010037643162622177,0.07692307692307693,9.7826060055904282e-05,0.0002658366728453424,0.08305647840531562,2.75,28,8.0921897334203843e-05,49.0
blockade,10.55,6.0,2.0,6.070306935452594e-05,0.23636363636363636,2.6197059997300104e-05,1.843505950318746e-05,0.38461538461538464,3.5,6,2.4772009388021799e-05,15.0
blood,4.89,4.0,1.0,0.0031325669683821985,0.04095904095904096,0.0008706009750112354,3.716935274874282e-05,0.5588235294117647,3.8333333333333335,6,2.807494397308453e-05,17.0
bloom,6.84,4.0,1.0,1.0701432507455246e-05,0.42857142857142855,6.3062197784539791e-05,1.837021048418402e-05,0.3787878787878788,3.5714285714285716,7,2.9726411265624119e-05,18.0
blossom,6.61,6.0,2.0,7.440395097543098e-05,0.16363636363636364,5.2531674650681494e-05,1.436933228483457e-05,0.5333333333333333,4.5,4,2.3120542095485734e-05,14.0
blot,8.38,4.0,1.0,5.312653651450933e-05,0.31868131868131866,5.5967609875521532e-05,3.892985808644876e-06,0.5833333333333334,4.25,4,2.1469074802953529e-05,13.0
blow,4.0,3.0,1.0,0.0011583800585592513,0.06153846153846154,0.00023886512673356152,0.000742212809100534,0.19486215538847118,2.9655172413793105,29,9.4133635674481438e-05,57.0
blue,3.53,3.0,1.0,0.0030647440244575895,0.051560379918588875,0.0038410863475737628,0.0004319820996294148,0.1285024154589372,4.0,16,7.9270430041668283e-05,48.0
blueprint,9.39,8.0,2.0,0.00017860475071212193,0.15204678362573099,2.5916177334185267e-05,1.6781210345258742e-05,0.3333333333333333,2.3333333333333335,3,6.6058691701393398e-06,4.0
bluff,8.82,4.0,1.0,0.00014673957507904613,0.0989010989010989,1.9928258270227178e-05,8.952682888199332e-06,0.16666666666666666,1.5714285714285714,7,6.6058691701377762e-06,4.0
blunt,11.05,5.0,1.0,0.00032110508750794904,0.04736842105263158,5.1870145141831249e-05,8.234922464818427e-05,0.3516483516483517,2.6666666666666665,9,2.477200938801629e-05,15.0
blur,8.95,3.0,1.0,0.00015090728484374203,0.1895424836601307,4.5030487178317823e-05,0.00012625396033481823,0.15151515151515152,2.7142857142857144,7,1.9817607510418792e-05,12.0
blush,7.95,4.0,1.0,0.00016156283378634343,0.17582417582417584,5.9944904310427763e-05,5.282609467479342e-07,0.6,2.75,4,1.1560271047742222e-05,7.0
board,6.37,4.0,1.0,0.0012003998783587932,0.03322259136212625,0.00031404706513412511,0.00010913686874575515,0.125,2.3076923076923075,13,2.8074943973092662e-05,17.0
body,4.28,4.0,2.0,0.00450964495808011,0.04464646464646465,0.00060860886193170186,6.71238671024171e-05,0.1111111111111111,1.8333333333333333,12,1.6514672925350325e-05,10.0
boil,6.6,3.0,1.0,0.00011495357854676924,0.23157894736842105,4.9602411289448344e-05,1.0688618152954344e-05,0.2,1.8571428571428572,7,9.9088037552092299e-06,6.0
bold,9.21,4.0,1.0,0.00043514754490296914,0.1076923076923077,4.6629253277641736e-05,8.952518760330005e-06,0.3333333333333333,2.0,4,6.6058691701377838e-06,4.0
bolt,7.28,4.0,1.0,0.0001084603203571877,0.13636363636363635,6.379155470390515e-05,9.0422865775577e-05,0.15263157894736842,2.3125,16,3.4680813143229643e-05,21.0
bomb,8.0,3.0,1.0,0.00047677167593590265,0.11612903225806452,0.00025962213033065332,3.1130077656465515e-05,0.19047619047619047,2.3999999999999999,5,1.1560271047743755e-05,7.0
bone,5.53,3.0,1.0,0.0012350992250404172,0.08695652173913043,0.00042926687646287437,4.8019215903923993e-05,0.34065934065934067,3.3333333333333335,6,2.312054209548815e-05,14.0
book,3.68,3.0,1.0,0.009521569170394754,0.03586171310629515,0.002026671385618118,0.00018662347945884276,0.15810276679841898,2.5333333333333332,15,3.7983747728303121e-05,23.0
boom,5.56,3.0,1.0,0.00014199542180647035,0.23529411764705882,8.1029830812018642e-05,0.0001526684842603306,0.17543859649122806,3.0,10,3.3029345850697587e-05,20.0
boot,3.89,3.0,1.0,0.00010941036126923902,0.10476190476190476,7.9412660842621705e-05,4.667465202967139e-05,0.30303030303030304,2.4444444444444446,9,2.146907480295196e-05,13.0
booth,7.16,3.0,1.0,0.0003047327282271694,0.03684210526315789,4.8377102698913922e-05,4.47642350803433e-06,0.5,2.0,4,6.6058691701401106e-06,4.0
booze,10.42,3.0,1.0,2.6798125497098428e-05,0.6263736263736264,9.0235170422700968e-05,3.580219690359231e-05,0.5714285714285714,5.0,2,1.3211738340279754e-05,8.0
border,6.85,5.0,2.0,0.00018081541259689152,0.10526315789473684,3.7243247847741207e-05,0.00017376896209585931,0.16017316017316016,3.3999999999999999,10,3.9635215020837123e-05,24.0
boring,5.26,5.0,2.0,0.0033664481428515346,0.04397759103641457,0.00073186630486527361,8.952518760330005e-06,0.6444444444444445,4.666666666666667,3,1.8166140217878207e-05,11.0
boss,6.16,3.0,1.0,0.00037887168795284706,0.16134453781512606,0.00015039595274371004,0.00011486512677560944,0.14545454545454545,2.5714285714285716,7,1.8166140217879884e-05,11.0
bother,6.5,4.0,2.0,0.000243975964367093,0.1452991452991453,0.00013624873753493298,0.0001096826984529933,0.2751322751322751,4.75,8,4.9544018776046336e-05,30.0
bottle,3.56,5.0,2.0,0.0007549900267444622,0.1465149359886202,0.00024090935011789952,3.2825573865471363e-10,0.3333333333333333,1.6000000000000001,5,1.1415394205083539e-05,3.0
bottom,5.28,5.0,2.0,0.00024526570849163005,0.1038961038961039,0.00083091070667320154,8.368307169972582e-05,0.5345345345345346,4.083333333333333,12,6.1104289823789591e-05,37.0
bounce,6.17,4.0,1.0,0.00024356008057095047,0.08771929824561403,0.00019422263128695966,2.216692683450197e-05,0.4065934065934066,2.6000000000000001,10,2.6423476680556851e-05,16.0
bound,9.0,4.0,1.0,0.00012553344801012563,0.07692307692307693,3.6710799936045971e-05,0.00012795718924074384,0.17663817663817663,3.0588235294117645,17,5.7801355238719311e-05,35.0
boundary,8.35,6.0,2.5,8.952735725541012e-05,0.14285714285714285,3.023585731496034e-05,3.844680383511375e-06,0.5,3.0,3,9.9088037552090758e-06,6.0
bounty,9.35,5.0,2.0,0.00011095407768468443,0.07272727272727272,2.2865049740616444e-05,4.1031967331839205e-09,0.1,2.25,4,1.8456317170355688e-05,5.0
bouquet,8.72,4.0,2.0,4.253226823514362e-06,0.3333333333333333,2.5378277724073638e-05,1.3428285756887026e-05,0.42857142857142855,4.5,2,1.1560271047744819e-05,7.0
bow,4.95,2.0,1.0,0.00023258935412382803,0.05847953216374269,0.00028508053204924185,0.0001423129214167043,0.10833333333333334,2.1428571428571428,14,2.6423476680525951e-05,16.0
bowl,4.26,3.0,1.0,0.0007193727654400699,0.09523809523809523,0.00022334306642770652,3.6150442908285864e-05,0.10714285714285714,1.6666666666666667,12,1.3211738340278744e-05,8.0
boxer,7.95,5.0,2.0,0.00018125927969304509,0.0761904761904762,4.6880140879559847e-05,6.565114773094273e-10,0.3333333333333333,1.75,4,1.4953292842526504e-05,3.0
boxing,7.16,6.0,2.0,9.15536316001224e-05,0.16483516483516483,3.036689717525332e-05,2.626045909237709e-09,0.3333333333333333,2.5,2,1.2921267056160606e-05,3.0
bracelet,5.68,7.0,2.0,0.0001093497588808964,0.2761904761904762,6.9100098622479824e-05,1.790372449770539e-05,0.6,3.5,2,8.2573364626749642e-06,5.0
brain,5.76,4.0,1.0,0.0010906238687361618,0.07928118393234672,0.00066714370775548446,5.2982568029443715e-05,0.24175824175824176,3.0,7,2.3120542095487564e-05,14.0
branch,5.11,5.0,1.0,0.00014052270977902857,0.10476190476190476,0.00017038070792459799,4.8881391867338764e-05,0.19696969696969696,2.75,8,2.3120542095487825e-05,14.0
brand,7.72,5.0,1.0,8.642047054710973e-05,0.1794871794871795,3.9012756831621501e-05,0.00012123183488945262,0.11764705882352941,2.7999999999999998,10,2.9726411265627615e-05,18.0
brass,9.05,4.0,1.0,0.0002702456173538501,0.17333333333333334,3.951126438581105e-05,0.00011094084755265072,0.24175824175824176,3.0,7,2.3120542095489919e-05,14.0
brat,6.21,4.0,1.0,0.00013192058667080826,0.22134387351778656,0.00014094730273640126,4.47642350803433e-06,0.5,3.0,2,6.6058691701396244e-06,4.0
brave,6.0,4.0,1.0,0.00024725153587523837,0.1723076923076923,0.00010337334755516653,7.070893689501379e-05,0.2878787878787879,3.0,6,1.9817607510417342e-05,12.0
bravery,8.32,6.0,3.0,0.00010739958251677999,0.175,3.9051616720163506e-05,4.923836079820704e-10,0.5,3.0,2,9.9666636679005182e-06,4.0
brawl,9.2,4.0,1.0,9.72850238161303e-06,0.3333333333333333,1.9928258270227178e-05,1.2562263715703945e-05,0.16666666666666666,2.3333333333333335,3,6.6058691701394804e-06,4.0
bread,3.58,4.0,1.0,0.0022853049343964584,0.07644110275689223,0.0010704593251500145,8.952518760330005e-06,0.8105263157894737,7.666666666666667,3,3.3029345850695723e-05,20.0
break,5.3,4.0,1.0,0.003963373341266063,0.04094881398252185,0.00086018258408126851,0.001959820912644151,0.04452690166975881,2.5466666666666669,75,0.00019157020593403519,116.0
breast,6.6,5.0,1.0,0.0002096339533282536,0.1286549707602339,9.4401990949114493e-05,4.0948792315429e-05,0.2777777777777778,2.2857142857142856,7,1.4863205632813455e-05,9.0
breath,5.81,4.0,1.0,0.0005379412287841637,0.0967741935483871,0.00029383454048513254,4.4749463572103835e-05,0.5238095238095238,2.3999999999999999,5,1.1560271047742122e-05,7.0
breathe,4.11,4.0,1.0,0.0002824100349756074,0.15942028985507245,0.00034176638566213739,3.0328386712568108e-05,0.25,1.8888888888888888,9,1.3211738340277379e-05,8.0
breed,9.0,4.0,1.0,6.093930302628144e-05,0.28888888888888886,2.1684181778849261e-05,5.009234483932291e-05,0.13333333333333333,2.0,6,9.9088037552073868e-06,6.0
breeze,6.22,4.0,1.0,8.959290271561694e-05,0.13333333333333333,0.00021371465882338397,1.584795321202342e-05,0.5636363636363636,3.75,4,1.8166140217879027e-05,11.0
bribe,9.74,4.0,1.0,7.710145081947946e-05,0.225,2.4410531435837853e-05,8.55224483323419e-06,0.5,3.0,2,6.6058691701393584e-06,4.0
bright,6.58,4.0,1.0,0.0009933176117928734,0.10359408033826638,0.00088065435636371851,0.00012916586416968635,0.13636363636363635,2.1818181818181817,11,2.1469074802945509e-05,13.0
brilliant,7.95,8.0,2.0,8.959922461540702e-05,0.3047619047619048,3.0966288976862094e-05,4.922687184735413e-05,0.17857142857142858,2.5,6,1.4863205632805895e-05,9.0
bring,4.42,4.0,1.0,0.00018666872704345755,0.23076923076923078,3.8873097775501744e-05,0.00014778325606925273,0.19166666666666668,2.6363636363636362,11,2.9726411265626636e-05,18.0
brisk,10.17,5.0,1.0,8.936807603799424e-05,0.09090909090909091,1.9928258270227178e-05,0.00010141794863466401,0.3516483516483517,4.5,4,2.3120542095477786e-05,14.0
bristle,10.58,6.0,2.0,0.00010269922955567665,0.13636363636363635,3.2336163413628769e-05,1.8491935019557482e-06,0.3333333333333333,1.6666666666666667,6,6.6058691701392873e-06,4.0
